Ensembl Gene ID	Gene Symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC	Top correlated gene
ENSG00000233718	MYCNOS	2.21383554966877	0.00496943394387471	IGT_vs_T2D	HSALNG0013206	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-4767	Ocular sarcoidosis,Neuroticism measurement; Neurotic disorder,-	NBAS	YWHAZP1
ENSG00000287623	ENSG00000287623	-1.18070014962719	0.043481412837878	IGT_vs_T2D	HSALNG0147456	anti_sense	Q75	NA	Self reported educational attainment	THUMPD3	UBE2Q2P2
ENSG00000233985	LINC01681	-1.41370876276434	0.00103700266215351	IGT_vs_T2D	HSALNG0008365	integenic	Q50	hsa-miR-4685-3p	Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference,Intraocular pressure measurement,Susceptibility to childhood ear infection measurement,Atrial fibrillation,Balding measurement,Leukocyte count,Venous thromboembolism,Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference; Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Neutrophil count,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Alopecia,-	NTMT2	ENSG00000259519
ENSG00000248538	PPP1R3B-DT	-1.2172859433178	0.00934988478603242	IGT_vs_T2D	HSALNG0063318	integenic	Q50	hsa-miR-6803-5p	NA	ERI1	ENSG00000260366
ENSG00000224525	ENSG00000224525	-2.42746421605075	0.0337150047007818	IGT_vs_T2D	HSALNG0011984	anti_sense	Q50	hsa-miR-103a-1-5p,hsa-miR-619-5p,hsa-miR-4441,hsa-miR-4492,hsa-miR-4433b-3p	Response to cytosine arabinoside,-	BECN2	ENSG00000263110
ENSG00000261373	VPS9D1-AS1	-1.98302754913906	3.4763882612686e-4	IGT_vs_T2D	HSALNG0141629	anti_sense	Q50	hsa-miR-149-3p,hsa-miR-4732-3p,hsa-miR-6808-5p	Blood protein measurement,Hair colour measurement,-	ZNF276	ENSG00000264365
ENSG00000226770	LINC03012	1.26344589430698	0.0260633533244032	IGT_vs_T2D	HSALNG0061137	integenic	Q75	NA	Body mass index; Body weight; Erythrocyte count,-	ARF5	ENSG00000266373
ENSG00000236963	LINC01141	-1.24156665860793	0.0440681870847007	IGT_vs_T2D	HSALNG0001437	integenic	Q75	NA	NA	CAMK2N1	TCF4-AS1
ENSG00000258891	ENSG00000258891	-1.10908606475593	0.0177458457468823	IGT_vs_T2D	HSALNG0102393	anti_sense	Q50	NA	-	FAM161B	EDDM13
ENSG00000250490	LINC02145	-1.65625288030561	0.0414099580420656	IGT_vs_T2D	HSALNG0039890	integenic	Not conserved	NA	Von willebrand factor measurement	MED10	MTDHP2
ENSG00000258532	LINC02305	-2.40176509104806	0.0199272458507522	IGT_vs_T2D	HSALNG0102883	integenic	Q50	NA	Gut microbiome measurement,-	SEL1L	ENSG00000270947
ENSG00000255233	ENSG00000255233	-1.50190608871134	0.0417676646640734	IGT_vs_T2D	HSALNG0086457	integenic	Not conserved	hsa-miR-625-5p	-	DEUP1	ENSG00000271099
ENSG00000261889	ENSG00000261889	-1.50824362840465	0.0231043904062002	IGT_vs_T2D	HSALNG0109131	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-7704	Vital capacity,-	ZSCAN10	SUMO2P15
ENSG00000288054	ENSG00000288054	-1.90961379481849	0.0366611766427914	IGT_vs_T2D	HSALNG0149522	anti_sense	Not conserved	NA	Red blood cell distribution width	MTFR2	MIR8068
ENSG00000233061	TTLL7-IT1	-1.17443102742482	0.0137401523318998	IGT_vs_T2D	HSALNG0004786	sense	Not conserved	NA	NA	TTLL7	ENSG00000278445
ENSG00000241743	XACT	-1.36220052372349	0.0332803619127229	IGT_vs_T2D	HSALNG0139599	integenic	Not conserved	NA	NA	AMOT	ENSG00000278920
ENSG00000176912	TYMSOS	-1.63989490367323	0.0283157649191094	IGT_vs_T2D	HSALNG0119568	anti_sense	Not conserved	hsa-miR-6085,hsa-miR-10392-3p	-	ENOSF1	ENSG00000278975
ENSG00000268499	ENSG00000268499	-1.1094809761613	0.0421310941805762	IGT_vs_T2D	HSALNG0125881	sense	Not conserved	NA	NA	SIPA1L3	SND1-IT1
ENSG00000203721	LINC00862	-1.18632827313007	0.0132178725257774	IGT_vs_T2D	HSALNG0009588	integenic	Q75	NA	NA	ZNF281	ENSG00000279266
ENSG00000265775	ENSG00000265775	-1.80085806869363	0.0492833786465539	IGT_vs_T2D	HSALNG0115854	sense	Not conserved	hsa-miR-1246	NA	ASIC2	ENSG00000279674
ENSG00000222012	ENSG00000222012	-1.28535374420451	0.0213020579912928	IGT_vs_T2D	NA	NA	NA	NA	NA	DNAJB6	ENSG00000280091
ENSG00000262801	ENSG00000262801	-2.58363548642079	0.0376454068653659	IGT_vs_T2D	HSALNG0109681	integenic	Q50	hsa-miR-4446-3p,hsa-miR-1587	Self reported educational attainment	SHISA9	ENSG00000283421
ENSG00000268307	LINC02560	-1.30311642773673	0.00920490183560452	IGT_vs_T2D	HSALNG0145814	integenic	Q50	hsa-miR-500b-3p,hsa-miR-4486	NA	ZNF584	ENSG00000283529
ENSG00000163364	LINC01116	-1.39655203972388	7.89394852061883e-5	IGT_vs_T2D	HSALNG0020625	integenic	Q50	hsa-miR-619-5p	-	EVX2	ENSG00000283544
ENSG00000225582	ENSG00000225582	-3.29172627638207	0.00200788614098829	IGT_vs_T2D	HSALNG0115877	integenic	Q50	hsa-miR-920,hsa-miR-500b-3p	-	TMEM132E	ENSG00000284653
ENSG00000259929	ENSG00000259929	-1.17423265160273	0.0237671234313666	IGT_vs_T2D	HSALNG0109921	integenic	Q50	hsa-miR-4270,hsa-miR-4281,hsa-miR-3652,hsa-miR-4505,hsa-miR-4650-5p,hsa-miR-4722-5p,hsa-miR-6754-5p,hsa-miR-6876-5p,hsa-miR-6893-5p	Empathy measurement,Mathematical ability,Serum alanine aminotransferase measurement,Serum igg glycosylation measurement,Smoking initiation; Smoking behavior; Smoking status measurement,Attention deficit hyperactivity disorder; Smoking status measurement,Intelligence,Visual perception measurement,Attention deficit hyperactivity disorder; Antisocial behaviour measurement; Substance abuse,Crohn's disease; Disease progression measurement,-	NPIPA8	ENSG00000284653
ENSG00000186960	LINC01551	-2.25678604439324	0.0189487542302436	IGT_vs_T2D	HSALNG0144069	integenic	Not conserved	NA	NA	FOXG1	ENSG00000284699
ENSG00000249690	ENSG00000249690	-1.30496771845879	0.027943404493295	IGT_vs_T2D	NA	NA	NA	NA	NA	MAB21L2	ENSG00000286015
ENSG00000254670	RASSF10-DT	1.64525889927247	0.0422834238953732	IGT_vs_T2D	HSALNG0082749	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-3178,hsa-miR-1268b,hsa-miR-4463,hsa-miR-1199-5p,hsa-miR-6089,hsa-miR-6510-5p,hsa-miR-6763-5p,hsa-miR-7111-3p	Fat body mass,Obesity,-	BTBD10	ENSG00000286693
ENSG00000250033	SLC7A11-AS1	-1.16933169531655	0.0200782797518414	IGT_vs_T2D	HSALNG0037355	anti_sense	Q75	hsa-miR-6089	Body height,Neuroticism measurement,Neurotic disorder,Wellbeing measurement; Neuroticism measurement,Eosinophil count; Serum metabolite measurement; Depressive symptom measurement; Eosinophil percentage of leukocytes,Eosinophil count,Ccl2 measurement,Wellbeing measurement; Smoking behaviour measurement,-	NOCT	ENSG00000287144
ENSG00000279217	ENSG00000279217	-1.77812657309565	0.0332645794465394	IGT_vs_T2D	NA	NA	NA	NA	NA	APOL1	ENSG00000287428
ENSG00000233776	LINC01251	-1.67447877364781	0.0417935739361947	IGT_vs_T2D	HSALNG0070808	anti_sense	Q90	NA	Osteoporosis,Grip strength measurement,Mean corpuscular hemoglobin concentration,Mean reticulocyte volume,Abnormality of refraction,Bipolar disorder,Chemokine (c-c motif) ligand 27 measurement,Leukocyte count,Triglyceride measurement,Heel bone mineral density,-	UBAP2	ENSG00000287495
ENSG00000249419	ENSG00000249419	-1.49544685284116	0.0417676646640734	IGT_vs_T2D	HSALNG0038257	anti_sense	Q50	hsa-miR-619-5p	NA	NPY5R	ENSG00000287920
ENSG00000285608	ENSG00000285608	-1.79896590655653	0.0011805556313567	IGT_vs_T2D	HSALNG0100432	anti_sense	Q90	NA	Breast carcinoma,-	GPR33	ENSG00000289425
ENSG00000254459	ENSG00000254459	-1.24815622812292	0.0153470857349738	IGT_vs_T2D	HSALNG0085936	anti_sense	Not conserved	NA	Graves disease; Diastolic blood pressure; Thyrotoxic periodic paralysis,-	INTS4	ENSG00000290048
